%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1777733757826319932,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733757850471973,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733757862416028,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733757878525018,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733757894484996,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733757945072889,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733757994537115,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733758044974088,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733758094994068,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733758145175933,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733758195346117,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733758245521068,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733758295666933,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733758345804929,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733758395647048,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733758445848941,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733758495951890,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733758546109914,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733758596442937,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733758646455049,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733758696590900,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733758746512889,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733758796653985,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733758846898078,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733758896877050,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733758947046995,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733758970335960,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733758986469030,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759010673999,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759060723066,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759074364900,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759086113929,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759106211900,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759126585960,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759176868915,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759226823091,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759276902914,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759327043056,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759377274990,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759427285909,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759477581024,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759527525901,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759577846050,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759610583066,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759614173889,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759618108987,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759622217893,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759625977993,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759629976987,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733759633960962,-0.4,0.0,0.0,0.0,0.0,0.00438177976757
1777733759638039112,-0.4,0.0,0.0,0.0,0.0,0.0166773481295
1777733759641851902,-0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733759645982027,-0.4,0.0,0.0,0.0,0.0,0.0781551912427
1777733759654294967,-0.4,0.0,0.0,0.0,0.0,0.115041893721
1777733759658472061,-0.4,0.0,0.0,0.0,0.0,0.13963303566
1777733759662462949,-0.4,0.0,0.0,0.0,0.0,0.151928596199
1777733759666461944,-0.4,0.0,0.0,0.0,0.0,0.176519727707
1777733759669929027,-0.4,0.0,0.0,0.0,0.0,0.201110869646
1777733759677859067,-0.4,0.0,0.0,0.0,0.0,0.250293153524
1777733759686109066,-0.4,0.0,0.0,0.0,0.0,0.274884274602
1777733759689937114,-0.4,0.0,0.0,0.0,0.0,0.311770987511
1777733759697899103,-0.4,0.0,0.0,0.0,0.0,0.33636212945
1777733759701865911,-0.4,0.0,0.0,0.0,0.0,0.348657700419
1777733759706012964,-0.4,0.0,0.0,0.0,0.0,0.373296302557
1777733759709990978,-0.4,0.0,0.0,0.0,0.0,0.397887444496
1777733759718107938,-0.4,0.0,0.0,0.0,0.0,0.410182994604
1777733759721868038,-0.4,0.0,0.0,0.0,0.0,0.434774136543
1777733759725795030,-0.387684082985,0.0,0.0,0.0,0.0,0.447069728374
1777733759729765892,-0.387684082985,0.0,0.0,0.0,0.0,0.471660870314
1777733759734174966,-0.387684082985,0.0,0.0,0.0,0.0,0.508547562361
1777733759738018035,-0.380658054352,0.0,0.0,0.0,0.0,0.5331387043
1777733759742201089,-0.380658054352,0.0,0.0,0.0,0.0,0.545434254408
1777733759746376037,-0.380658054352,0.0,0.0,0.0,0.0,0.570025396347
1777733759750114917,-0.377145028114,0.0,0.0,0.0,0.0,0.594616538286
1777733759754009962,-0.377145028114,0.0,0.0,0.0,0.0,0.606912088394
1777733759758141994,-0.370118999481,0.0,0.0,0.0,0.0,0.631503230333
1777733759761940956,-0.363092947006,0.0,0.0,0.0,0.0,0.668389964104
1777733759766062974,-0.352553892136,0.0,0.0,0.0,0.0,0.69298106432
1777733759770275115,-0.352553892136,0.0,0.0,0.0,0.0,0.705276656151
1777733759774152040,-0.349040865898,0.0,0.0,0.0,0.0,0.729867756367
1777733759777693033,-0.342014837265,0.0,0.0,0.0,0.0,0.742163348198
1777733759782176971,-0.342014837265,0.0,0.0,0.0,0.0,0.76675453186
1777733759786093950,-0.33498878479,0.0,0.0,0.0,0.0,0.779050040245
1777733759794133901,-0.331475782394,0.0,0.0,0.0,0.0,0.803641223907
1777733759798043012,-0.331475782394,0.0,0.0,0.0,0.0,0.828232324123
1777733759802345037,-0.324449729919,0.0,0.0,0.0,0.0,0.828232324123
1777733759806253910,-0.324449729919,0.0,0.0,0.0,0.0,0.840527915955
1777733759818325996,-0.320936703682,0.0,0.0,0.0,0.0,0.840527915955
1777733759826153993,-0.320936703682,0.0,0.0,0.0,0.0,0.865119016171
1777733759854466915,-0.320936703682,0.0,0.0,0.0,0.0,0.877414608002
1777733759858283042,-0.313910675049,0.0,0.0,0.0,0.0,0.877414608002
1777733759866470098,-0.306884646416,0.0,0.0,0.0,0.0,0.902053189278
1777733759874358892,-0.306884646416,0.0,0.0,0.0,0.0,0.92664437294
1777733759878125905,-0.303371620178,0.0,0.0,0.0,0.0,0.938939881325
1777733759886374950,-0.296345567703,0.0,0.0,0.0,0.0,0.963531064987
1777733759894079923,-0.296345567703,0.0,0.0,0.0,0.0,0.975826656818
1777733759898305892,-0.292832565308,0.0,0.0,0.0,0.0,0.975826656818
1777733759910295963,-0.285806512833,0.0,0.0,0.0,0.0,1.00041775703
1777733759922164916,-0.2787804842,0.0,0.0,0.0,0.0,1.00041775703
1777733759925865888,-0.2787804842,0.0,0.0,0.0,0.0,1.0250089407
1777733759929857015,-0.275267457962,0.0,0.0,0.0,0.0,1.0250089407
1777733759933856010,-0.275267457962,0.0,0.0,0.0,0.0,1.03730444908
1777733759937876939,-0.268241429329,0.0,0.0,0.0,0.0,1.06189563274
1777733759941988945,-0.264728403091,0.0,0.0,0.0,0.0,1.06189563274
1777733759978348970,-0.264728403091,0.0,0.0,0.0,0.0,1.07419114113
1777733760018472909,-0.257702374458,0.0,0.0,0.0,0.0,1.07419114113
1777733760026345014,-0.257702374458,0.0,0.0,0.0,0.0,1.09878232479
1777733760030255079,-0.250662755966,0.0,0.0,0.0,0.0,1.09878232479
1777733760042515993,-0.247149729729,0.0,0.0,0.0,0.0,1.12337342501
1777733760062453031,-0.247149729729,0.0,0.0,0.0,0.0,1.13566901684
1777733760086426973,-0.240123701096,0.0,0.0,0.0,0.0,1.13566901684
1777733760136704921,-0.240123701096,0.0,0.0,0.0,0.0,1.13566901684
1777733760146548986,-0.240123701096,0.0,0.0,0.0,0.0,1.16026011705
1777733760154511928,-0.236610674858,0.0,0.0,0.0,0.0,1.16026011705
1777733760162199020,-0.229584646225,0.0,0.0,0.0,0.0,1.16026011705
1777733760178267955,-0.229584646225,0.0,0.0,0.0,0.0,1.17255570889
1777733760190227031,-0.22255859375,0.0,0.0,0.0,0.0,1.17255570889
1777733760206449985,-0.219045591354,0.0,0.0,0.0,0.0,1.17255570889
1777733760214287042,-0.219045591354,0.0,0.0,0.0,0.0,1.19714689255
1777733760264637947,-0.219045591354,0.0,0.0,0.0,0.0,1.19714689255
1777733760314740896,-0.219045591354,0.0,0.0,0.0,0.0,1.19714689255
1777733760364856004,-0.219045591354,0.0,0.0,0.0,0.0,1.19714689255
1777733760414845943,-0.219045591354,0.0,0.0,0.0,0.0,1.19714689255
1777733760465071916,-0.219045591354,0.0,0.0,0.0,0.0,1.19714689255
1777733760515151023,-0.219045591354,0.0,0.0,0.0,0.0,1.19714689255
1777733760565306901,-0.219045591354,0.0,0.0,0.0,0.0,1.19714689255
1777733760615487098,-0.219045591354,0.0,0.0,0.0,0.0,1.19714689255
1777733760665471076,-0.219045591354,0.0,0.0,0.0,0.0,1.19714689255
1777733760715776920,-0.219045591354,0.0,0.0,0.0,0.0,1.19714689255
1777733760765757083,-0.219045591354,0.0,0.0,0.0,0.0,1.19714689255
1777733760816042900,-0.219045591354,0.0,0.0,0.0,0.0,1.19714689255
1777733760866115093,-0.219045591354,0.0,0.0,0.0,0.0,1.19714689255
1777733760916260004,-0.219045591354,0.0,0.0,0.0,0.0,1.19714689255
1777733760966042995,-0.219045591354,0.0,0.0,0.0,0.0,1.19714689255
1777733761016504049,-0.219045591354,0.0,0.0,0.0,0.0,1.19714689255
1777733761066514015,-0.219045591354,0.0,0.0,0.0,0.0,1.19714689255
1777733761102503061,-0.236610674858,0.0,0.0,0.0,0.0,1.19714689255
1777733761110527992,-0.240123701096,0.0,0.0,0.0,0.0,1.19714689255
1777733761114236116,-0.247149729729,0.0,0.0,0.0,0.0,1.19714689255
1777733761118314981,-0.250662755966,0.0,0.0,0.0,0.0,1.13566901684
1777733761122071027,-0.264728403091,0.0,0.0,0.0,0.0,1.09878232479
1777733761130319118,-0.2787804842,0.0,0.0,0.0,0.0,1.06189563274
1777733761134357929,-0.296345567703,0.0,0.0,0.0,0.0,1.0250089407
1777733761138142108,-0.303371620178,0.0,0.0,0.0,0.0,0.975826656818
1777733761141894102,-0.320936703682,0.0,0.0,0.0,0.0,0.92664437294
1777733761146184921,-0.331475782394,0.0,0.0,0.0,0.0,0.877414608002
1777733761150198936,-0.342014837265,0.0,0.0,0.0,0.0,0.828232324123
1777733761154051065,-0.349040865898,0.0,0.0,0.0,0.0,0.779050040245
1777733761158137083,-0.359579920769,0.0,0.0,0.0,0.0,0.742163348198
1777733761161961078,-0.377145028114,0.0,0.0,0.0,0.0,0.705276656151
1777733761166194915,-0.380658054352,0.0,0.0,0.0,0.0,0.643798822165
1777733761170125961,-0.380658054352,0.0,0.0,0.0,0.0,0.594616538286
1777733761174006938,-0.391197109222,0.0,0.0,0.0,0.0,0.5331387043
1777733761178008079,-0.398223137856,0.0,0.0,0.0,0.0,0.49625197053
1777733761181752920,-0.398223137856,0.0,0.0,0.0,0.0,0.434774136543
1777733761185672044,-0.4,0.0,0.0,0.0,0.0,0.373296302557
1777733761189829111,-0.4,0.0,0.0,0.0,0.0,0.348657700419
1777733761193769931,-0.4,0.0,0.0,0.0,0.0,0.311770987511
1777733761198066949,-0.4,0.0,0.0,0.0,0.0,0.299475416541
1777733761201987981,-0.4,0.0,0.0,0.0,0.0,0.274884274602
1777733761206000089,-0.4,0.0,0.0,0.0,0.0,0.250293153524
1777733761210026025,-0.4,0.0,0.0,0.0,0.0,0.237997582555
1777733761260823965,-0.4,0.0,0.0,0.0,0.0,0.237997582555
1777733761310528993,-0.4,0.0,0.0,0.0,0.0,0.237997582555
1777733761360851049,-0.4,0.0,0.0,0.0,0.0,0.237997582555
1777733761410887956,-0.4,0.0,0.0,0.0,0.0,0.237997582555
1777733761461146116,-0.4,0.0,0.0,0.0,0.0,0.237997582555
1777733761511075019,-0.4,0.0,0.0,0.0,0.0,0.237997582555
1777733761561487913,-0.4,0.0,0.0,0.0,0.0,0.237997582555
1777733761566430091,-0.4,0.0,0.0,0.0,0.0,0.176519727707
1777733761578344106,-0.4,0.0,0.0,0.0,0.0,0.0166773481295
1777733761628532886,-0.4,0.0,0.0,0.0,0.0,0.0166773481295
1777733761670356988,-0.4,0.0,0.0,0.0,0.0,0.00438177976757
1777733761682020902,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733761686058998,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733761698010921,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733761706487894,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733761709990024,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733761714251995,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733761718270063,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733761722187042,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733761725881099,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733761776531934,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733761790476083,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733761798648118,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733761802191019,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733761810858964,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733761814452886,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733761826402902,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733761834453105,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733761842494010,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733761892270088,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733761942796945,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733761992667913,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733762042948961,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733762092787981,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733762143470048,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733762193173885,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733762243454933,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733762270685911,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733762278526067,-0.4,0.0,0.0,0.0,0.0,-0.0288779713213
1777733762286088943,-0.4,0.0,0.0,0.0,0.0,-0.0411735396832
1777733762290165901,-0.4,0.0,0.0,0.0,0.0,-0.0657646737993
1777733762302531957,-0.4,0.0,0.0,0.0,0.0,-0.0780602447689
1777733762314584016,-0.4,0.0,0.0,0.0,0.0,-0.102651381493
1777733762326417922,-0.4,0.0,0.0,0.0,0.0,-0.114946952462
1777733762338474988,-0.4,0.0,0.0,0.0,0.0,-0.139538083971
1777733762358406066,-0.4,0.0,0.0,0.0,0.0,-0.16412922591
1777733762366425037,-0.4,0.0,0.0,0.0,0.0,-0.176424786448
1777733762378453969,-0.4,0.0,0.0,0.0,0.0,-0.201015928388
1777733762386284112,-0.4,0.0,0.0,0.0,0.0,-0.213311499357
1777733762394203901,-0.4,0.0,0.0,0.0,0.0,-0.237902641296
1777733762402446985,-0.4,0.0,0.0,0.0,0.0,-0.250198191404
1777733762410557031,-0.4,0.0,0.0,0.0,0.0,-0.274789333344
1777733762418534040,-0.4,0.0,0.0,0.0,0.0,-0.287084904313
1777733762430286884,-0.4,0.0,0.0,0.0,0.0,-0.311676046252
1777733762438163995,-0.4,0.0,0.0,0.0,0.0,-0.323971617222
1777733762442440032,-0.4,0.0,0.0,0.0,0.0,-0.348562738299
1777733762450581073,-0.4,0.0,0.0,0.0,0.0,-0.360858309269
1777733762458611965,-0.4,0.0,0.0,0.0,0.0,-0.385496932268
1777733762466454029,-0.4,0.0,0.0,0.0,0.0,-0.397792482376
1777733762478405952,-0.4,0.0,0.0,0.0,0.0,-0.422383624315
1777733762528501987,-0.4,0.0,0.0,0.0,0.0,-0.422383624315
1777733762578624010,-0.4,0.0,0.0,0.0,0.0,-0.422383624315
1777733762628793001,-0.4,0.0,0.0,0.0,0.0,-0.422383624315
1777733762678816080,-0.4,0.0,0.0,0.0,0.0,-0.422383624315
1777733762728939056,-0.4,0.0,0.0,0.0,0.0,-0.422383624315
1777733762779037952,-0.4,0.0,0.0,0.0,0.0,-0.422383624315
1777733762798222064,-0.4,0.0,0.0,0.0,0.0,-0.360858309269
1777733762802462100,-0.4,0.0,0.0,0.0,0.0,-0.348562738299
1777733762814500093,-0.4,0.0,0.0,0.0,0.0,-0.323971617222
1777733762818413019,-0.4,0.0,0.0,0.0,0.0,-0.311676046252
1777733762826122999,-0.4,0.0,0.0,0.0,0.0,-0.287084904313
1777733762838536977,-0.4,0.0,0.0,0.0,0.0,-0.274789333344
1777733762846575975,-0.4,0.0,0.0,0.0,0.0,-0.250198191404
1777733762858416080,-0.4,0.0,0.0,0.0,0.0,-0.237902641296
1777733762866539001,-0.4,0.0,0.0,0.0,0.0,-0.213311499357
1777733762882378101,-0.4,0.0,0.0,0.0,0.0,-0.201015928388
1777733762886432886,-0.4,0.0,0.0,0.0,0.0,-0.176424786448
1777733762890136003,-0.4,0.0,0.0,0.0,0.0,-0.16412922591
1777733762894146919,-0.4,0.0,0.0,0.0,0.0,-0.139538083971
1777733762906440973,-0.4,0.0,0.0,0.0,0.0,-0.102651381493
1777733762922338962,-0.4,0.0,0.0,0.0,0.0,-0.0780602447689
1777733762942468881,-0.4,0.0,0.0,0.0,0.0,-0.0657646737993
1777733762970247983,-0.4,0.0,0.0,0.0,0.0,-0.0411735396832
1777733762981956005,-0.4,0.0,0.0,0.0,0.0,-0.0288779713213
1777733762990076065,-0.4,0.0,0.0,0.0,0.0,-0.00428683329374
1777733762993876934,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733762997869968,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763001991987,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763006067991,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763014280080,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763026498079,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763038512945,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763058835029,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763106564044,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763156604051,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763206760883,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763256850004,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763306850910,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763357090950,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763407012939,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763418451070,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763442584991,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763462511062,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763486186027,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763530322074,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763546654939,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763566608905,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763616655111,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763646713018,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733763658658981,-0.4,0.0,0.0,0.0,0.0,0.00438177976757
1777733763678292036,-0.4,0.0,0.0,0.0,0.0,0.0166773481295
1777733763682147026,-0.4,0.0,0.0,0.0,0.0,0.0412684861571
1777733763702547073,-0.4,0.0,0.0,0.0,0.0,0.0658596202731
1777733763738593101,-0.4,0.0,0.0,0.0,0.0,0.0781551912427
1777733763782031059,-0.4,0.0,0.0,0.0,0.0,0.102746322751
1777733763832550048,-0.4,0.0,0.0,0.0,0.0,0.102746322751
1777733763882771968,-0.4,0.0,0.0,0.0,0.0,0.102746322751
1777733763906402111,-0.4,0.0,0.0,0.0,0.0,0.115041893721
1777733763918354034,-0.4,0.0,0.0,0.0,0.0,0.13963303566
1777733763930552005,-0.4,0.0,0.0,0.0,0.0,0.151928596199
1777733763950495958,-0.4,0.0,0.0,0.0,0.0,0.176519727707
1777733764000736951,-0.4,0.0,0.0,0.0,0.0,0.176519727707
1777733764050740003,-0.4,0.0,0.0,0.0,0.0,0.176519727707
1777733764100860118,-0.4,0.0,0.0,0.0,0.0,0.176519727707
1777733764151137113,-0.4,0.0,0.0,0.0,0.0,0.176519727707
1777733764201159954,-0.4,0.0,0.0,0.0,0.0,0.176519727707
1777733764251208066,-0.4,0.0,0.0,0.0,0.0,0.176519727707
1777733764301382064,-0.4,0.0,0.0,0.0,0.0,0.176519727707
1777733764351531982,-0.4,0.0,0.0,0.0,0.0,0.176519727707
1777733764401679992,-0.4,0.0,0.0,0.0,0.0,0.176519727707
1777733764451783895,-0.4,0.0,0.0,0.0,0.0,0.176519727707
1777733764470376014,-0.4,0.0,0.0,0.0,0.0,0.115041893721
1777733764478171110,-0.4,0.0,0.0,0.0,0.0,0.0781551912427
1777733764482192039,-0.4,0.0,0.0,0.0,0.0,0.0658596202731
1777733764486129045,-0.4,0.0,0.0,0.0,0.0,0.0166773481295
1777733764490328073,-0.4,0.0,0.0,0.0,0.0,0.00438177976757
1777733764494265079,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733764498106956,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733764502334117,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733764506115913,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733764510263919,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733764513794898,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733764522008895,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733764572652101,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733764622670888,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733764672672033,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733764710477113,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733764760703086,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733764810764074,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733764860764980,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733764906568050,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733764956759929,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733765006736993,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733765057010889,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733765106934070,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733765157170057,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733765207532882,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733765257618904,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733765307320117,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733765357736110,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733765407988071,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733765458148956,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733765508172035,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733765558283090,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733765608364105,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733765658612012,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733765708795070,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733765758724927,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733765808876991,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733765859333992,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733765909441947,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733765959306001,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733766009527921,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733766059689044,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733766109993934,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733766159991025,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733766210321903,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733766263576030,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733766310179948,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733766360608100,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733766410698890,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733766460807085,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733766511029958,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733766561048030,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733766611042976,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733766661299943,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733766711505889,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733766761599063,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733766811517953,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733766861799955,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733766911802053,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733766962094068,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733767011687994,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733767062206029,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733767112520933,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733767162585020,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733767212583065,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733767262840986,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733767312839984,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733767363528013,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733767413480997,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733767463788986,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733767513811111,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733767563937902,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733767613955020,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733767664155960,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733767714318990,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733767764358997,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733767814446926,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733767864697933,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733767914923906,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733767965015888,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733768015113115,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733768065262079,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733768115367889,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733768165321111,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733768215709924,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733768265862941,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733768315906047,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733768365956068,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733768416255950,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733768466289043,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733768516467094,-0.4,0.0,0.0,0.0,0.0,-0.0
1777733768566730976,-0.4,0.0,0.0,0.0,0.0,-0.0
